1 1 0 19f3 04 6441e88820e918d6adca5129 0000 0f 000000000000000000000000
0 1 1 1a80 04 60a8bd550312045b9c5c08b6 ce1e 05 3821c15148c2f5c92fd602d0
0 1 1 08d5 05 0021035c330728b54b7226ca 58b5 06 2a13dcae415a844184b0304b
0 1 1 f458 05 39f9022010820d3083613249 337e 07 8020c82020d50010fc04f082
0 1 1 a8d0 05 1cf2127100a6217092051399 9314 06 0481a404698e240c112ab02b
0 1 1 0180 05 55640a797a161b480d08e366 87fe 07 34a1520081d5182dc10814d0
0 1 1 48c1 05 2095002ca18a5950a3252621 2123 07 14d5125505f010c139013102
0 1 1 1b6a 05 0ca4070d81072cec6c24921b 5a61 07 1320021d00864d947114720a
0 1 1 bd7a 04 17c6454aa0d5544ac3c2e1e6 ae10 07 6012c0845057302a010c80c6
0 1 1 119e 04 7e7ceb5ce14b65340b3a99e2 62e0 07 0022012cc3730422850c2011
0 1 1 b09f 04 31078a12992e69329858659d 7ac0 09 041266202180041140040383
0 1 1 0a8e 05 56628b50b19840e85e18b494 7136 07 a9108a08d00359904f152786
0 1 1 ecb6 05 5cf424291700506315384101 5ac7 07 2600995cf5c104b0810014a2
0 1 1 8412 05 12b44159215154aac204434d 1852 08 5041c63460040811b8005044
0 1 1 37ea 04 d224c3f2c30dd997a5912260 1ede 08 04504e046190583add147081
0 1 1 ec34 05 2100cb7813104064580e2318 daac 07 0670c324104128359314a192
0 1 1 c17a 05 24aa0f2988c810b1d02811cd 20d4 06 6bf1d05d349b5028c83754a2
0 1 1 7259 05 34739f080582287396558263 c436 08 1011282ca081040345102104
0 1 1 6977 05 a117507437d428845311708d cc83 09 9c11c40c4081100083201144
0 1 1 b9dd 05 1d6bd15420cd3660c35ed418 1e60 09 0410010a808e0012000000c0
0 1 1 824f 05 56300d14010a14d5015d131d 58e3 08 c85051048083383045001154
0 1 1 e53b 05 18138168934121612c605288 6bcd 06 42dc4005ed174635c268f48f
0 1 1 23c0 05 55520d3c45066c3790a020cf c446 07 2cee411090155731040c3480
0 1 1 a35f 04 84bf16796bb20543cc22cbb6 03bb 06 0c09e3d0510c20c05c046241
0 1 1 e17c 05 2d48cd31818b74920c811393 eb2c 07 8f704004045c0410440d7342
0 1 1 9858 05 08338a50e0864849df098984 23ce 08 0061c6047c060830d02c82c0
0 1 1 cbec 05 0831887c93092186524413a5 cf06 06 3463c716e80e31028120f30b
0 1 1 521a 05 04d2cf04d14d48b08a6c2261 3830 06 e0114e6c50c8318b84266693
0 1 1 0d2d 05 5218831c709831621b3c4414 e1cd 07 4c7d4405a1053c305904c34b
0 1 1 d602 05 10469d7c82c826434c1cd094 cb47 07 0e910008ab1d38544b14818d
0 1 1 0018 05 0875d728249a11772b1150ce df1f 07 9c118310d161400f8145010d
0 1 1 2d1f 05 194102a920d5790908085341 cc27 07 4035071f000408205d28704b
0 1 1 9589 05 94114b3030d521124944d0dc 0062 07 a920420841084c104b200191
0 1 1 9174 05 2883078248450ae3184c25d0 6697 06 04210920f2d98ce7061f1055
0 1 1 a90a 05 5821984073a400d1c80c059a 443d 07 5b350e00e04810060908f045
0 1 1 e680 05 62390d20fa8f144753248995 10b2 08 001c0408e000045281182047
0 1 1 ab1d 04 ab299f5d618e70a10de4fd14 419b 06 15b555249455d041c7ad4573
0 1 1 5181 05 20a21f0c048d10a84d20a002 2344 07 34c115045112ece05d0090c7
0 1 1 16ea 05 4cc60e11f1d6051609206906 9ae2 07 1c54cb2c42b71cc044142a81
0 1 1 39bb 04 1ee88904c12ed3820b597ac7 e6f8 07 2a428914e4c94032d74c2042
0 1 1 4dae 05 4964c1323983554100a04095 ceb9 07 0e68100420424161d3401196
0 1 1 6512 05 51b75188a45908b38801f102 ca30 07 08912624d1422df1020f3145
0 1 1 056b 05 baa35641519b28a5a05c3102 9250 07 1450511669c404201b58e083
0 1 1 a3c3 05 918c4330671a68702215640e 759e 07 59114515608c052001364688
0 1 1 a0a0 05 28098f1ff34c3064811015df b318 08 1823410bf184202048095180
0 1 1 e62e 04 80696b1ced665d428957679c b250 09 040d8204004400b1410c9000
0 1 1 0d2b 05 71e30086b09938184515c688 8561 08 2c710118240110224702e243
0 1 1 04a0 05 2837094a444830735110b4f6 16d6 06 24cb4630b6163820910c2841
0 1 1 0029 05 1151805002a445b08221b0a8 d0ea 08 0a204308a0c10820c80d0154
0 1 1 7339 05 2021910870486201dc333708 f26e 06 88663434815818241b1cc2d5
0 1 1 586f 05 1c25502c50053c24a420d4cb 01b0 06 459bc93f63620ec13a015104
0 1 1 ebe2 05 14a41014705e70f914d07595 25a2 07 40909524264b58804a17628b
0 1 1 7d2e 05 20a2120d6950b03100181458 6a3d 06 061fd91513a05c1488cda457
0 1 1 79de 04 4a1b3a26645404b28366a5c9 2a49 07 bd23c004414108c00304400c
0 1 1 43ba 05 61e90725c2cfa1434c54339f ef6c 07 8422470431ba08107008e042
0 1 1 5f53 04 5256c488c40ca15ece22248d e910 08 0530c00450c40c10085002e4
0 1 1 80a6 05 6c40090410cf2123cc2a204e 8466 07 3cf3523461050e254504c587
0 1 1 8a5e 05 2113c414713332e6870d148e 5af3 06 3d51a19c8343804094004cc1
0 1 1 467d 04 3554e51d2e8111d51a0ac7f8 7bbd 06 a2c1a616c68229627404a038
0 1 1 f3c8 05 69795298879128710e75e1c2 f9ae 07 2842eb33168b1c108068229b
0 1 1 ad26 05 0cda5630538414538f0c1259 9a19 06 606d4c700bc768bc7340784c
0 1 1 dbde 05 48631d94004f59e0cf154506 adc3 07 717f190942841c90060051ac
0 1 1 2a73 05 b8f5661084635075a4291696 439d 07 dc328a11c1d66830025851c1
0 1 1 02ca 05 0c13cb0ca2c110e1271d731f d004 0a 082082040080040040041062
0 1 1 64e3 05 553448618c460a318e881354 220f 07 98a1930021f7104101057641
0 1 1 bc2b 05 90c1cb7024c536124f16a2dd b423 07 c893530033402d40900cb0c5
0 1 1 034c 05 2cbd8330e25e3e05810c23ce 07b2 07 0001c01c148e50058e02b1c6
0 1 1 a521 04 e9c8926d30bf689e4b7a5630 36fd 07 33811410c0544080411431c1
0 1 1 912b 04 0ac2d370fd8e2af09aa4c50d 26a5 07 0835c2a8e1ca582105086258
0 1 1 7616 04 24cd0249f7aef5b6899c1c11 4692 07 1c920894934a65304d280083
0 1 1 2927 05 186373cd150e1cf3c76893c3 1817 07 7432021800db54194320731c
0 1 1 6e15 05 18b61524a38c08a34438f98e 3181 07 1720431070182480420c204b
0 1 1 4460 05 21150b8126114866cb09404e c7a0 07 2011071961028c225f50710e
0 1 1 48e6 05 057bc09de04f3235006870c4 c272 08 0930b83c70c80020c1143184
0 1 1 973b 05 38914108c1c836520634c6e7 0a28 06 5d751c09381fb7a045d880ff
0 1 1 2208 05 649ad110821355329e54c8d6 424d 07 6c10d3301c441c40430c4181
0 1 1 9285 05 58434a2e121658d6041d6009 4950 07 8ca14288e85c00504e243402
0 1 1 7f0d 05 9011850c70c390944f10e2c9 030f 08 0040430c15a124002d543186
0 1 1 04b0 05 2cb41b5110920c590e304742 729c 08 0032ce0010682580033ce000
0 1 1 5e75 04 004aa33bfddc30628473a838 5805 07 08e34e0c114129900d60e1e4
0 1 1 1df8 05 1870c27415f558738f7ed202 7b4a 07 00b0891c0141246027cd3281
0 1 1 0f58 05 70d2541891d909810525d88c 9109 06 1d57932031832aa4405dc37e
0 1 1 30a5 05 1042920900024855060030e1 3add 08 00d185f8004b883146083181
0 1 1 0bfa 05 5cf88d04031d0532ca5c8650 11c4 06 1521058443d2641081c90241
0 1 1 ae81 05 a9d2120c84d77092c504b130 4e42 08 8813050c128218b08200b18b
0 1 1 e843 05 18e60614029034fa853d60cc 5274 07 8015e205511d003e83bc100a
0 1 1 fca0 04 8068d90492985a2320949618 814b 07 2c804804084e2422065540c2
0 1 1 c944 05 44b14b29124724c882399348 f8bf 08 d420871ca0410420463830c2
0 1 1 f94c 05 12208a685413c483113df21b 6574 06 e251c4441a1f3481c350529a
0 1 1 da0d 05 b9a95929a4ec3c70d2da4581 295b 07 34e0c9242047c810d210324f
0 1 1 fc10 05 9207c12d022116218d6094e5 9e98 08 14a0072c478314fccd325f0f
0 1 1 2da8 05 3014061df2c91312871940dd 1bf4 06 0622a3560c6c3e510c699101
0 1 1 e613 05 2d608a5496a030f03230760e 07ca 07 0c518804378558231363f0a0
0 1 1 4270 05 50849770428d3020870cc81e ec04 08 0c2141241149140040042a93
0 1 1 fc0d 05 3475a220246c095455153385 0bc6 06 4257d11c6457606157304101
0 1 1 1d82 05 20d28239000c48d098a80941 c548 07 4929aea013440c34c2280682
0 1 1 8615 05 138446245487806610544308 5099 08 6c31d12070022da04204e565
0 1 1 22a5 05 427550549c8e1462d354c58a d05e 06 76740115f28309918d0a7159
0 1 1 e7f4 05 60455b09a3815180585149cd ee30 07 54504b23c68c4fa4c3580094
0 1 1 b5dd 05 74d48238c436ac317170604d 348b 08 1283810010c01866c02cb34c
0 1 1 1755 05 2e660f95d0b0057203542495 486c 07 3e00172410028c90413c9080
0 1 1 ab55 05 63459b68065dd821caac22c2 b71d 06 b480bbda11c2de6a61882060
0 1 1 bfa2 05 91014f04f413b610420d2308 bca9 07 040383305a091c020030046c
0 1 1 de62 05 0648043040864a5049181a4b 6ebb 07 0410821412b0206048302709
0 1 1 b59f 05 ea44db7055ce10a1038013c1 02f2 07 5856b04c856b8dc98f107101
0 1 1 89aa 05 4911807cf34f243b893d7454 2fac 06 34d4f0053606665124404f93
0 1 1 9f34 05 1441182ca24618721b4601d0 8b1c 09 1c0100081203003007b01000
0 1 1 3f36 05 08b14a705bcc68044f281152 3098 07 3031045402c6085a8598508f
0 1 1 94cd 05 91c0d72dd29504e20f10b419 da29 06 2af4052cf54540a40a071b65
0 1 1 458d 05 1a31040866a32855cb7870c7 a43c 08 20e088c841c00042ce481100
0 1 1 866d 04 1092de4975dff0970a226525 9354 08 40321140622310128f005272
0 1 1 0922 05 0c428811174c4ce10504eae6 1a39 08 3400a21004010240c61800c2
0 1 1 0ea0 05 2001e549c54964638d88f5de c380 07 2054a31544970da202000a11
0 1 1 1e59 05 3430712123960da3f991f39b 5599 08 0830891810c108314cb96083
0 1 1 91ca 05 31f1541c61052a700550518a d431 07 3913ad04b00009404d740101
0 1 1 c87f 05 49508549995f30c433212ccc e630 06 202e4618a4f027950908c39f
0 1 1 50d6 04 728324000f9782411628398e 8bdb 07 1068430571850584dd24e189
0 1 1 459e 05 2e61260cf29641b5c50cf187 830d 07 4c115e91d8c768c00218c14d
0 1 1 0d16 05 3935132929da3cf74f5544c3 ab92 08 080180045f8c0c018ce43180
0 1 1 80de 05 2d7356a862885c666e288181 1ceb 08 0c304a3630400cb0c9083141
0 1 1 30f2 04 32a682535fff449b0a144a19 e0cc 07 077c472c7bc0063300409255
0 1 1 0840 05 1ae24a24a1c30e61ca4c66cc 1835 07 040acc7c1287988155783249
0 1 1 4b2d 04 459094a295413e852214710e ff71 06 fc958d5532510c779c34a106
0 1 1 66a7 05 7562201954c11435c7359208 ec70 07 043bca20220c2c7684040003
0 1 1 0cdc 05 2486466d98c54cd04a406204 cdba 07 151a4d24205b417766600124
0 1 1 18e0 05 08861f3124c9a5d55600060c 6121 07 f4c0a5c580820c2a0d5d7244
0 1 1 651e 05 44106118d32410349760c208 c452 08 102083041f001411c30400c4
0 1 1 d200 05 18946e34a29e08050f1c314a de6a 07 241a501c288080a084303e80
0 1 1 1efe 05 0d868a55904881a32b3c1213 2463 09 048ac2003083003080002041
0 1 1 c53d 05 5516433545c60ca0cfac6418 2ce0 06 0d421309d216b87d4899a621
0 1 1 2835 04 20849180e329c883cedd0169 b120 07 4529414c0805906bc615320a
0 1 1 a84d 05 21571c4892d5951113a94350 c394 07 0860de1890870ce35e1a6281
0 1 1 8a18 05 3101069851124902c26d126f f1b9 07 9d90e4d020c8743457040246
0 1 1 e62a 05 4991461cc3058883860c0842 0036 07 4192824823011c0146902047
0 1 1 749f 05 05020d7468423ca3d3110450 5361 06 64615306dc8e0797afa09152
0 1 1 b86c 05 70049494224438b542b10041 a7fa 07 0d308041a04422c041803049
0 1 1 3bcf 05 b014d4317655441001808114 fcc0 08 3101c2241e091c6000044015
0 1 1 ffa2 05 6aa60e6097521070c88164cc 6579 06 70409684f4702393a56450c4
0 1 1 4e90 05 4824551e01945701d1490283 96c1 08 100203144107188245986282
0 1 1 4c6f 05 36419208c10f206b53606149 84c6 07 0871c12820043d22a6192d44
0 1 1 8981 05 6ea18724245378a10d19220e 3650 07 d853029500852161c260309a
0 1 1 6788 05 3cf3c8247b0808428e3033a3 047e 08 04001400907b0011870c41c0
0 1 1 ed29 05 8c205f69d08464928d31118c 0440 07 11304820738666a1491c18c7
0 1 1 3d96 04 583b641a9394228160baa224 0688 07 0442ce0052561ea107204300
0 1 1 cf31 05 4c92e460765d5883c26e67d5 f639 07 4082040c511a40ea50200086
0 1 1 a787 05 50710651038935940bc952c4 44ca 08 00818d0821012c81c0481cc8
0 1 1 8b6b 05 20115f4cd28e89a386303205 e0b6 07 38547c717c03103617146106
0 1 1 1822 05 3055c540f0d31cca99696519 ccb8 07 1a46c010be0010148431144f
0 1 1 72d2 05 2c442435070a443446513253 4525 06 3840a300193b4fc1ad06560e
0 1 1 78d3 05 1c319934460a4856c5438607 1e20 06 2393cc789b400cbd19c0499e
0 1 1 656f 05 05d9821c946580751318d245 6ac5 09 076040100084201000047081
0 1 1 5ca6 05 1449120d368a850384106287 3511 07 11b8c21063121002950c733d
0 1 1 a3b5 05 20f9e409539a25b05100d066 6c4e 08 2c3040042381a430091d9201
0 1 1 87e7 05 4a82e30cc5d9361218252183 913d 06 20711241c09c21031c6a2b89
0 1 1 e095 05 6688d788309c20865318528f 44fa 06 2c1ba3204c047852894ec99c
0 1 1 c892 05 49a7844c6113105714325387 73a2 06 30a2687cb6d62d01ef883159
0 1 1 e279 05 3cb04726260889a7d73cc406 13df 07 88a39e1da1043731851410b8
0 1 1 1766 05 6257425894da0e444725a081 d788 07 1016010c7b84300453a80203
0 1 1 b879 05 19430410102915488d047b89 8a96 07 08215008eac00402080420da
0 1 1 bd49 04 1ac4c144705a2942a88c8488 638d 07 60309426010b18102f1c5293
0 1 1 9db7 05 5892440d101f39124fae238d 82d0 06 5d21b8240360815aff2c1018
0 1 1 85c8 05 2c81ac75d22430750d70b20b 3c68 07 0915c19194c400334028d6c4
0 1 1 ba65 04 5dea07b6749ba4a76d15a9a9 8782 06 1c76a16839581439c06e6c18
0 1 1 0022 05 8877c472055550421338e3c0 0308 08 007000f4248e44d00308340a
0 1 1 6844 05 04268662674939e3ca613707 d29d 09 0410471c53c01040020bd0c3
0 1 1 f736 05 14b05a4832631c3b922d0596 42b1 07 00b1c7fcc0d5184201140212
0 1 1 61e9 05 24b2c06ca71063d0961c5186 48cf 08 10a0a30532832020841c128b
0 1 1 df88 04 351e021686e05c959548c308 468b 07 1838c00ca8161c004a100042
0 1 1 c540 05 38c72a1f21cd71f38a3cc006 eb09 06 2ca3b2284ecc24129a76619d
0 1 1 016e 05 2c03011ad5265453e870941e be3d 08 dc12062060420063091c7047
0 1 1 59e2 05 4c251571d38b5c952d229258 41a3 06 2ca3cbec4009846169314297
0 1 1 a061 05 3883428032102032020c8283 f315 06 610544c09a9807564a3b91e6
0 1 1 91b9 04 153e4f1944834f6641287185 182d 09 10402618004500405e042084
0 1 1 8e7a 05 3c320b1c874e2d70c24a448e 8c4d 08 08e9436c400914701205200a
0 1 1 7dc7 05 3c7504e1028530e4451c4183 a392 08 20f20a1ca0d11440220c00c0
0 1 1 12ff 04 c1844517963b2b44875ac86a 104b 0b 040041041100003035040041
0 1 1 de32 05 a8f979586836499445208a45 904e 07 0434050b010254302204615d
0 1 1 3a4d 05 1521c32094cd4da3583e348e e4e3 07 1091082414d00af541059301
0 1 1 e0ce 04 61619a6e2e8f8ef1e03a4ff6 0f11 07 3081cf39a90a1e30cb6001e1
0 0 1 e0ce 04 61619a6e2e8f8ef1e03a4ff6 fb07 06 c76353a0f2841831109450e5
1 1 0 c338 05 1dc2c718f4920e140678e2e1 0000 0f 000000000000000000000000
0 1 1 4b4e 06 4540442101d914e84324a2ce a4de 06 0cc186a0260998204255d380
0 1 1 1c31 05 18505208e3dd3c78a418d383 48d2 0a 044000070000041005040081
0 1 1 9f5b 04 289c73592856cdf80573285b fbaa 07 1242048c94026c8040480051
0 1 1 0585 04 694e187898c74ca11408739b 9f26 07 1c034404220898430238104e
0 1 1 10a8 05 5cf1340420e3886d5a986755 d753 07 30a0d40220c1036205120202
0 1 1 36aa 04 0584c72ca64af9309e96c081 65ae 06 32873c60b38e600cd6554520
0 1 1 f772 05 08a04b2cc6e139a18d8494c6 8f82 06 0ce0e110158a4643ba501a00
0 1 1 1aca 04 7300a75eb728d8b21640d62b d7be 06 c132060c5e894c4048086040
0 1 1 18b9 05 8550e049800b5893131cd40a 1beb 07 48c15708008760d19b1858c1
0 1 1 b115 05 1871867185491ce4e470a10f 9c4c 06 4831c504c1dbf0861630d044
0 1 1 260e 05 285a2a4c45d636238c50a8d3 a5ad 06 79e0e42c23684a56c320e544
0 1 1 156c 05 6441104270c60c825605a182 96e6 07 0a20862041c04422c6352349
0 1 1 be88 04 388a195b658a43d702368fbc 093b 07 14920521500e902145042141
0 1 1 f4cb 05 1826cd1078020893441c8050 199f 07 90d1497051c104f01818f041
0 1 1 ad33 05 4c855104c12a2416864426d2 bc7c 08 b1018104100102428c142008
0 1 1 9dba 04 40379eec9d201dc80e3e40dc ccef 07 90b8a8446100142ac2102109
0 1 1 027d 05 1c39821982d330419209f00b da9c 06 08a1027462026d7429369400
0 1 1 9e02 05 5101d398e6831746cb1d744c 0284 09 284146040105a83007045082
0 1 1 84a5 05 ac568d5546a21c30d12e02ce 88a8 06 ac2a02e170651db2c1c80f0a
0 1 1 0915 05 44ea0980838d319b9a24b642 dd6d 08 5c456e0830030051401c4001
0 1 1 8ece 05 2c7ad238981a2ce04f2504a4 318e 08 0881840800c330008922f6c9
0 1 1 671b 05 7465875cd69059254e05298d 783b 06 1424012435481ca1cafe2b44
0 1 1 15fc 05 71a408a8855654c508083382 5a3b 09 1080430c00c0180841080044
0 1 1 4b6d 04 12c8dc2927647d208d808d36 b520 07 30f087fc35080e2046090343
0 1 1 02d6 06 445341002287305020107381 04fe 09 046082043004401082160202
0 1 1 897e 05 4522c418e2db32824a09c4c7 956a 06 2958ea703b57394150adf288
0 1 1 f503 05 3e21042850d52c44452931d4 4661 09 0826821828c2185140084008
0 1 1 6c6e 05 48524b14f68791e1043d85d8 e28d 08 152a450082c1343380141081
0 1 1 d3c8 05 1dc19020cb8e60b06240058c a910 07 04151304da410862870018c1
0 1 1 0e88 05 5025022c40d680259d3c29ce 5b2c 09 04f049048089b421401c3006
0 1 1 37d6 05 18414140aa201540030c3504 08f2 06 3a10c0303e42199142daa072
0 1 1 3c26 05 28420510a34e24122441309a 093c 07 0c92005c41560c03d51290c2
0 1 1 6c8a 04 a89304a5309179970a932396 a00f 07 0c40d564c045043943398743
0 1 1 edc6 05 3c1510405445318664049054 a3e4 07 04760c3822045d118efb6084
0 1 1 c666 05 80e0505d814301e8c44c6617 0f2f 08 204280ec51410403421cb042
0 1 1 72ea 05 28c20380e5471c56441c0364 66d4 06 2873815a08c024642f04ab42
0 1 1 776c 05 58f1d91926040c4096ace998 bd09 07 69f40f1a11060844c1325105
0 1 1 aaf9 05 52020c39b4096981062ca493 751b 07 08f08e7cc3cd05008525242e
0 1 1 703d 04 b853470e1accdb0b4a2f2322 4d24 08 0b12810880032c904305c04b
0 1 1 5510 05 2a200730e68851b18e0d1186 9068 06 54394b105b02eeb7860d2810
0 1 1 ad5b 04 3952549e8e020d7aaea24a17 d152 07 44c0bf55000948450a008045
0 1 1 5883 05 2ac01a30d21410e00a44048b b2f0 07 1ca14e00a2057c908784831b
0 1 1 bd3f 05 59b0ca35800660a58c0621ca 69ce 07 1ce20671e00909e8834ca040
0 1 1 8f95 05 1c2c8060628fa8a1e325455a de93 06 8ad247286bd32cb0426123c3
0 1 1 40e2 05 1cd68f6ce0163c82e04000ca d132 08 04408120700114008408184e
0 1 1 50fc 05 0c90a21480c10600492162a5 86b1 08 1881010b048104a0970c5101
0 1 1 1989 05 08440b9832440d5510494348 e0a8 08 0443033c0941040300246001
0 1 1 13ad 05 0c408e152553391318988108 0a62 09 0610001000400091440c1100
0 1 1 300c 05 4df28a0cdbc54975c3212a07 8575 09 3031070030010010440421e0
0 1 1 3b52 04 5957070b508726114626c467 1857 07 54001257c7ca50c10e208103
0 1 1 e722 04 96cfc2e8ff9460f48a3a71ac 1d4a 08 58704c3cb08c086080942200
0 1 1 07d1 05 2e459d35e45b54674ba401c1 0016 07 282d132020e51ce0077d108b
0 1 1 c151 05 3c33477cb4057186886ad1c2 77df 07 04588500510d1b50ca486de7
0 1 1 91b6 05 28218a649305114e020d7304 8838 06 3003085a40071eccc4342108
0 1 1 a540 04 5f5b4f80f67b462f105ed244 904b 08 28904124304114112408030a
0 1 1 6afe 05 69c1132873054c824a18e895 5956 07 9427041c5110081298395182
0 1 1 722c 04 3c139a26f48ada8ba92b964b 3d0d 07 40038814e4a74043cd085145
0 1 1 43ad 05 74b09f51180139424f3ce183 17d6 07 34b05e04324898e08a090687
0 1 1 8f76 04 6a4646353041b091a14d482c 0c7c 07 1c90045c62820d10cb1ed020
0 1 1 292d 05 2435c1243281506d1a814585 6cd2 05 0d58e94d08080bbb524aed92
0 1 1 af69 05 20c6037242544d40d0083441 6a51 07 0c8b046483a1d8f3418d390d
0 1 1 e6b9 05 7124da24d61188b1904022c7 71ad 07 40e88702c0c718a58419d282
0 1 1 70c2 04 97f49d1d97ef419598008b4c 2d9f 07 048b0a0865042da14b113688
0 1 1 127a 05 08334605721e1ec5ce2941c1 5bb7 08 2018ca1c20c8300189041141
0 1 1 cf66 04 6d915fe537e00c825670b3c6 ec11 06 3c19c0bc2916f529c808954e
0 1 1 f90a 05 12359a60159114c0d904c6cc 7804 08 343e840402043420c0303101
0 1 1 636f 05 3605d359714b18d7d0198315 5ba8 09 00804588104104c081040001
0 1 1 a743 05 1271884c439508509114b28a 65b0 07 4c43455885121805ca3cc02d
0 1 1 ee6f 05 2ceb912188c619250818fb9f 3751 09 00809206e08100104b006185
0 1 1 e1ad 05 69651555936054b1c8158324 226c 06 944283203d8c0c3180106042
0 1 1 22fe 05 6a640700f1412c1296d83220 444c 07 0d1141b4d4c62c338f94d140
0 1 1 3882 04 01731e58e285c2b6008d8b46 8faf 07 80118b0c724464154079110e
0 1 1 b6a6 04 3261bc55b3a22931d8618f59 0631 07 04094334268c0d11950401c3
0 1 1 a740 05 0431072091482d3207563045 c010 06 4ad49a70a6be84324758518e
0 1 1 120a 05 28568e04034b76420230462a 8765 08 1030c20e20430094c8144005
0 1 1 a361 05 06a84369191b6cc75038580b 6806 07 18114f38708737304204484c
0 1 1 f53b 05 10564c08a0834c67861a2305 dfe0 07 8c44c108624a4010854eb009
0 1 1 b17c 05 4d3b6214579b6a5290608198 92ac 06 6237481231c42dd1e911125c
0 1 1 8860 05 0d03c745e8865484cb694112 8d4e 07 c9274b1cd445011eca401187
0 1 1 25e1 05 01010621368f9093075cb6c6 4120 07 7c318164090a59e6c90c01c8
0 1 1 a848 05 3cc8c40d0045260509402703 a155 08 105080fc3241048141201046
0 1 1 2e0f 04 2844c57b15daa023d66bf418 5aee 06 29b26f9c1dc770a0631012db
0 1 1 10e3 05 3242d889518818216808e202 6013 07 1820c00c2026681215017047
0 1 1 92f4 05 3cb60304f0e93810cc31d087 0ca0 07 13f29158a110040100284003
0 1 1 086e 05 1060c90448052dc4492ca114 57f6 06 1d144728c40230f142008aca
0 1 1 508f 04 34d488a2a05048014099f932 0081 07 d4e042305d810c220c3c8281
0 1 1 2135 04 444a3256b729915b92d10812 2964 07 0c706b09800f04b30a747040
0 1 1 a2c3 05 69438c64010e8540804853ed 23b2 06 0408a7f93a8a10310fa41816
0 1 1 983e 05 54440670b508368204243143 8406 07 14100415428a00b0cd083262
0 1 1 107b 05 8cf86628911c0ca98e4c9198 2528 07 f0114604148d8820c3186425
0 1 1 b30e 05 0931e018f79e98d702920104 aa3e 08 2832c310e0c5040041048901
0 1 1 921c 05 3954c18c509030e21d2e120f 5465 09 033088104146041180041144
0 1 1 1452 04 3be10f811e02fb6360297d06 48d3 07 5881210437366d020a2c52a0
0 1 1 9ea4 05 30398c0d11c22ce0ad18e0d0 440b 07 5cf11b2920ce4442cd850341
0 1 1 43ea 05 1c514525b1950513275d60d4 5040 07 3c138c5403fd00c1890c968a
0 1 1 542b 05 12038780351d6da373a48182 0457 08 08a0d100d101308142ec41c6
0 1 1 7c39 05 00340314b2068da1900c60d1 2a67 07 38123358a183a4928f301684
0 1 1 fd80 05 24323014d60f2cb291110122 9a28 06 14c4344c110904c2a6043ac1
0 1 1 0a51 04 6268c842a70a866388a532f6 906e 07 48a3040c226c0c928d2c544b
0 1 1 3a7c 05 2c60d091948138438485c542 3b53 08 140fa41860c600a20f0c82c1
0 1 1 80df 04 19a03088722a63c047758b44 e4e0 07 78a38870a2423c28cf1476c0
0 1 1 b1db 06 3000cd00880b18518824f60c 74a3 07 0538c412008304d08004d64f
0 1 1 20fb 04 11675d0a86ef60358f04d2b4 8031 09 2800820050260c104228504a
0 1 1 3b03 05 40570a0e211624230024b0c7 c68d 07 11d0950483ad6c01889c7141
0 1 1 3e43 05 35064218c5c3a0989b1db908 832e 07 2070842d5066ac9040083182
0 1 1 c110 05 60b04449d29c20800279b46c ce86 08 3a41030c405d18108004e14d
0 1 1 1bbc 05 40d0414da91d41824825524e 35ec 06 0028544e240cb46a13510382
0 1 1 a3f1 04 a9ea4c7d4850235532240394 aa94 05 ebc945256c26546e78664046
0 1 1 f0d8 05 3834e02c928e40f427101261 966d 07 0490811591857060da352844
0 1 1 0ac5 05 0e001c2222e2662b7608415b 7ffd 06 8ab18b0d6a4c1cab439eb209
0 1 1 2335 05 0598b06cc5813a4b090cf1cd 1313 08 c4008408614104638c002186
0 1 1 fef8 05 24c80144382311390111f310 8c13 09 1450400840001c10c19c0101
0 1 1 abd5 04 e8d3da18d69cdf970a90d128 e970 06 9aa09f7e42d00e740174f84e
0 1 1 835b 05 44035228d28e39cd4538e0d2 cde6 07 2170db0c10090c2608007942
0 1 1 275b 05 80404b11e28e11b21840c38e 3af1 07 51d62816e3601c82c50c0097
0 1 1 cd92 05 28a8482890082cc78118a18b 8b70 07 0cd511ec01510081e23ce146
0 1 1 c5e7 05 64424a48e49134c18e702861 5410 07 1c13263081c140200c748249
0 1 1 1373 05 5c518e3e63654da2c71c448b 37c0 09 1c3041002189044367046004
0 1 1 6d45 05 40610a58d296119100b45189 109d 07 20504834801b28302029418c
0 1 1 c92b 05 3ea61a04811c1cc0c6c12588 7242 07 08e443047d8405a1450110c0
0 1 1 6389 05 1a399388e10e41528848aa95 3e59 07 03818229c0c83d81501a00c3
0 1 1 9ea9 04 89b32d7a488b46455632b083 8a7e 08 3920010861813052011e3280
0 1 1 bbde 04 71652642f20850d95879bfde 95bc 06 1a250d2170574133cf0440f0
0 1 1 0430 05 a940085da4074c254300f584 85c3 09 1820e70020011c10c00c105d
0 1 1 93c2 05 94004c6974d60c12146945c6 04c2 07 640142188445b433c9081367
0 1 1 a2bf 05 1a066a40804a041337152241 ba55 08 601a960c83b43c10c1144182
0 1 1 558d 05 1f131844e15c5da0874aa511 e798 07 0ab0536d10c360008a1e9274
0 1 1 8945 05 90c2c80502cc34f79ab87704 f766 07 84f3872c44c20c1542d84440
0 1 1 0091 05 72000d39815040d3945e50cc 018d 07 5c10932c24c5e800841d0006
0 1 1 831d 04 b440b580931360355e99e11c c775 06 1cb21b0880560040464d4b29
