1 1 0 19f3 07 60d80529ed4d 0000 0f 0f 000000000000 f f
0 1 1 0061 07 0c20ba6b1352 c0db 09 09 3cf60664921c f f
0 1 1 1777 08 6c905d0a3492 10f1 0a 0a 0cb24929a469 f f
0 1 1 6edb 08 0654922c161a 4f21 08 0b 46f46c08c1ad 1 0
0 1 1 9664 08 a9249d0c8054 009b 0a 0a 01000120b20d f f
0 1 1 a4a0 08 a616498f0813 104a 09 09 08132b2cc418 f f
0 1 1 010c 08 66127190a650 3913 09 09 2ad28100278d f f
0 1 1 723b 08 536451449414 1ac0 0a 0a 441479280022 f f
0 1 1 10c4 07 88f1a9c6cd32 b30b 0a 0a 61a393448822 f f
0 1 1 2900 08 2106dc280049 204b 09 09 60f2002e144a f f
0 1 1 1ea0 08 6ca45a90d2ca 9028 09 09 2023802a2808 f f
0 1 1 827d 08 40343230b891 b01b 09 09 615a19241459 f f
0 1 1 f2a0 07 69c4502a0c0b 3008 0b 0b 011109000208 f f
0 1 1 c123 08 4b62c4208c8a 1be1 09 09 094cdb889803 f f
0 1 1 2eb8 08 4ea4494a1200 6a22 0a 0a 448609661248 f f
0 1 1 09c1 08 09a3c3256899 9c00 0a 0a 801549211090 f f
0 1 1 968e 08 249050215248 f13a 09 09 25951bc66619 f f
0 1 1 88af 08 45d20121a699 c4bb 09 09 304062319aaa f f
0 1 1 2aa1 08 412609653b12 9080 0a 0a 482019200153 f f
0 1 1 6ee3 08 45c2d344a81c 7451 0a 0a 109041049292 f f
0 1 1 0c3c 07 d1a702159913 c84a 09 09 86889248c4d1 f f
0 1 1 9911 08 8096ed0916ad 954a 0a 0a 289a54048410 f f
0 1 1 85e0 08 65046125028b 1862 09 09 01f2c5449c13 f f
0 1 1 8a88 08 48861049929e 92ec 09 09 819690359359 f f
0 1 1 b82d 08 64933c521291 6933 0a 0a 64a81b20e2c9 f f
0 1 1 b720 08 20a289498550 8800 0a 0a 8104402092c0 f f
0 1 1 c030 08 65a512061242 2922 09 09 2098024e3458 f f
0 1 1 2d50 07 ec947f26d2e3 0873 09 09 040440849ccc f f
0 1 1 ce62 08 24b2497084cd 6005 0a 0a 14c680001052 f f
0 1 1 7494 07 31973849268d 5d30 09 09 08a44501c0c0 f f
0 1 1 8c1d 08 d0868c251254 7401 09 09 04b1406500d9 f f
0 1 1 bbc1 07 9cc3252914f3 e4b5 09 09 24d90945f10a f f
0 1 1 34d7 08 552083311691 0a86 09 09 443e882600c9 f f
0 1 1 8ca8 08 a442807282d0 755c 0a 0c 30c0c51562d2 6 0
0 1 1 0f80 07 4b4f596f52d9 2478 0a 0a 0887010c9421 f f
0 1 1 4688 08 6e65908cc680 c01a 09 09 f80200251391 f f
0 1 1 210d 08 0d009404a88b 58ae 0a 0a 6ea8c120a288 f f
0 1 1 3b22 08 4a9715228251 7704 0a 0a 089149048042 f f
0 1 1 931c 07 b9a6924162db 904d 09 09 2415395882ff f f
0 1 1 3a10 08 409289c44486 1024 0a 0a 0110c220c488 f f
0 1 1 9a72 08 21c22124900a 7821 0a 0b 255410268011 5 0
0 1 1 6176 08 2c988b30a450 48d9 0a 0a 099a05449241 f f
0 1 1 38d5 08 65241868151a 0117 0a 0a 218482c49059 f f
0 1 1 9f5b 08 5d947534930a e2cb 09 09 288578880211 f f
0 1 1 4b11 08 05080a20c253 d1d0 09 0d 54ad4979b28a a 0
0 1 1 571c 08 3594d1792880 1002 09 09 049278608c61 f f
0 1 1 d8b8 08 4754626d1442 0ccb 09 09 40da5224540a f f
0 1 1 6124 08 28b249028508 2098 0a 0a 089280642420 f f
0 1 1 49c0 08 4926a944c241 144a 09 09 6c739a05a88a f f
0 1 1 6580 08 358ada493211 4d11 0a 0a 082289182061 f f
0 1 1 980a 08 80b492099851 6e43 09 09 29264918a192 f f
0 1 1 0781 08 248a9a2d0091 2a2a 0a 0a 012449050309 f f
0 1 1 785d 07 1b2283bc499c 78c3 09 09 aaca04b6000a f f
0 1 1 16ea 08 24d3d3262319 d69b 09 09 bd4389652295 f f
0 1 1 20cc 07 42687d339509 1a89 09 09 2a380820d309 f f
0 1 1 3213 07 d63610409b51 ca2d 09 09 44fe6025a2b2 f f
0 1 1 842e 08 48214900a2c8 6b64 09 09 29a2d30534c4 f f
0 1 1 6684 08 5884884530d1 21a0 0a 0a 0980d26080b0 f f
0 1 1 801f 08 6c9453066251 9d30 0a 0a 413264009001 f f
0 1 1 6b4d 07 ccc30f5db8b4 8b5c 0a 0a 240489289a43 f f
0 1 1 f02a 08 289a502f3653 84c0 09 09 2980404c9005 f f
0 1 1 6767 08 2de4a108b2db a400 0b 0b 40a8c0000200 f f
0 1 1 0f04 08 1416c9109459 5050 0b 0b 08140008180b f f
0 1 1 244e 08 a09c414c9490 2e1f 0a 0a e1c2502142ca f f
0 1 1 4368 07 67f5ae0766c7 104d 09 09 6024090bcce9 f f
0 1 1 a586 08 21271929d8db 22f5 09 09 02421a50a30e f f
0 1 1 0fc0 08 002651c81251 d201 09 09 8898a10080cc f f
0 1 1 250b 08 09aad301a211 4e98 0a 0a 040c49204202 f f
0 1 1 50f1 08 644251889223 d293 0a 0a 28e01020140a f f
0 1 1 429e 08 29328985a890 6080 09 09 34d689840441 f f
0 1 1 f21e 08 64a4922d3a48 3a64 09 09 2c981828d060 f f
0 1 1 296a 07 44889129c294 ec05 09 09 325493281299 f f
0 1 1 ec65 07 8643cc939281 460d 09 09 0d010d269443 f f
0 1 1 2205 08 272b1134b25a 450b 09 0b 248a44500ea5 0 0
0 1 1 7b60 08 06140b04a060 4e88 0b 0b 041461200200 f f
0 1 1 0bde 07 61fd968f75ae c028 09 09 74b408849811 f f
0 1 1 5858 08 a41a49889651 ceba 09 0c 45a32062b298 5 0
0 1 1 c1d8 07 6e5d046e457b cc94 09 09 283840485098 f f
0 1 1 e6b8 07 ee40c9c7d29f de60 0a 0a 2a9449248001 f f
0 1 1 cb10 07 64b42b7b10e3 6012 09 09 04e800409413 f f
0 1 1 7408 08 252290200c50 a01c 0a 0a 491250505880 f f
0 1 1 40de 07 e44562aaa4a8 580b 09 09 0aa84c7d0a49 f f
0 1 1 2810 08 410249621442 0082 0a 0b 0b1289b88011 d 0
0 1 1 d80c 08 4da25c155a58 298a 09 09 40f4cc2a2929 f f
0 1 1 dc97 08 8f1659491259 5d08 0a 0a e81389081200 f f
0 1 1 7347 08 2db81a287e49 0b60 0a 0a 29229a131303 f f
0 1 1 8afc 08 8c9c1490970e a5b8 09 09 65b3114b3987 f f
0 1 1 4323 08 0da2a1358a49 4760 09 09 3f04948c8d98 f f
0 1 1 08ca 08 40560424b418 d22a 0a 0a 30104c049a4a f f
0 1 1 d3c6 08 85105976a891 0808 09 09 04360228f260 f f
0 1 1 b228 08 64a21304a315 4209 0a 0a 294051010402 f f
0 1 1 1348 08 52a41b045242 b804 09 0c 21d46009649a 4 0
0 1 1 fe80 07 45293371c027 1ded 09 09 491b0544aa51 f f
0 1 1 0763 07 978f6ddd0497 b028 09 09 8d114145e680 f f
0 1 1 38b1 08 05144a24c2da 404d 09 09 0c3497244259 f f
0 1 1 0833 08 34b201289322 a360 09 0b 26031186005d 0 0
0 1 1 3d94 08 44f651289cd1 f015 09 09 295c42549112 f f
0 1 1 da93 08 24e95c2c3209 e206 0a 0a 6c90490008d4 f f
0 1 1 75d1 08 26a641441642 c203 0b 0b 300008000252 f f
0 1 1 2dc4 08 4604a424c248 8611 0a 0a 31208800b48a f f
0 1 1 83e0 08 202c92294410 42ab 0a 0a 109048424212 f f
0 1 1 5cc1 08 cca4422cd101 eca0 09 0c 24994c272810 a 0
0 1 1 8709 08 80a65460b64b 0816 0a 0a 202602241069 f f
0 1 1 9970 08 263c252eb601 01c0 0a 0b 20004a345008 6 0
0 1 1 5e88 07 4b58fea14475 b40b 0a 0c 40c6c8c48221 7 0
0 1 1 c444 08 842458e802c0 f008 0a 0a 249001380440 f f
0 1 1 0a52 08 0dc4e85022b2 0248 0a 0a 010028094240 f f
0 1 1 8e4e 08 4502958894d9 d064 09 09 ccb412920145 f f
0 1 1 1294 08 04905370930b c610 0a 0a 308348451289 f f
0 1 1 a714 08 20acc9282263 840b 09 0b 2057e120585b a 0
0 1 1 b110 08 4d124c052244 082e 09 09 889801a2a553 f f
0 1 1 0706 08 21308e840528 8214 0a 0a 2c0428089069 f f
0 1 1 04e8 08 2d8853488259 38ec 0a 0a 20949024a4ba f f
0 1 1 0585 08 040441509456 8695 09 0b c150d9801367 c 0
0 1 1 5d3b 08 45d6632cd451 0a30 09 09 480422622848 f f
0 1 1 9894 08 4134407f249b 1e03 08 08 223328a01031 f f
0 1 1 cd57 08 48250b44b68b 2930 0a 0a 04940228d208 f f
0 1 1 b620 08 a8e0504a82e8 188a 0a 0a 011480610a0c f f
0 1 1 69c8 08 58a64146125a e86b 0a 0a f116c0061252 f f
0 1 1 9fc4 08 2d224ba410c5 d3d8 0a 0a c41451282250 f f
0 1 1 0408 07 29de5b0c9b26 d32c 09 09 88102b2502a4 f f
0 1 1 6a6b 08 c4a65a250209 a848 0a 0a 248340242600 f f
0 1 1 f086 07 8629aab79399 99f0 0a 0a 6544115c9001 f f
0 1 1 c541 08 4802e2850002 2610 0a 0a 068250602050 f f
0 1 1 5278 08 84c25b255409 25c2 0a 0b 01024b3d0a08 6 0
0 1 1 6534 08 0db13100b454 182e 09 09 0d26044a0488 f f
0 1 1 4835 08 0a088824b261 c038 0b 0b 244241022240 f f
0 1 1 0e11 08 85225028df5a 0364 09 09 ad06d131b649 f f
0 1 1 4e76 08 05264886a558 48c0 09 09 2436003490c0 f f
0 1 1 e146 08 893421089069 d123 0a 0a 2c90cb02d609 f f
0 1 1 9164 08 4c108214a7ab 9240 0a 0a 20924884a251 f f
0 1 1 8eb3 08 450b09251912 e30e 09 09 32020920b8ad f f
0 1 1 049e 08 249ae02cb2c9 42c9 0a 0a 057249240281 f f
0 1 1 2002 07 2fb8aa59938b 85d8 09 0b 511054e855ba 2 0
0 1 1 e356 08 64a2d2449119 f1e3 09 09 4a202c330292 f f
0 1 1 fc6e 07 66545a48a852 4821 0a 0a 2812234d5089 f f
0 1 1 3203 08 02160919a279 38a1 09 09 03d23875901a f f
0 1 1 a34a 07 dab56dda7916 0241 0a 0a 2c1088342001 f f
0 1 1 c824 08 492b2344b514 8510 0a 0a 42a0c10c9049 f f
0 1 1 8090 08 6108028ce0c8 0662 09 09 26108d509830 f f
0 1 1 2905 08 058252298665 d1c5 0a 0a 24a04124a445 f f
0 1 1 0444 08 4826a3089044 50c1 0a 0a 2694486894c1 f f
0 1 1 af4d 08 29249c9c8489 8d42 09 09 270cd12d3ec9 f f
0 1 1 bde8 08 52147a255680 c014 0a 0a 880280006050 f f
0 1 1 5000 08 6a2881102240 5221 09 09 444068088242 f f
0 1 1 aa60 08 42789a899001 d08c 0a 0a 2c2240240447 f f
0 1 1 d4ba 08 69c48020b618 909b 0a 0a 201e0320955b f f
0 1 1 b6dc 08 49245165a304 03b4 09 09 e9800c6266d6 f f
0 1 1 3011 08 acd609052064 90d0 0a 0a 20d2194410c8 f f
0 1 1 0205 08 6902214500c5 1780 0a 0a 049849801402 f f
0 1 1 0688 08 28473069b308 6970 0a 0a 0984414d4210 f f
0 1 1 4bb9 07 8f430a3264bb 322c 09 09 089479514349 f f
0 1 1 1e9d 08 441250a8326b 1a1c 09 09 21222900fe81 f f
0 1 1 286a 08 3206c5308230 6059 0a 0a 6ca443041749 f f
0 1 1 a8a7 08 250240508299 4e13 0a 0a 10289000208b f f
0 1 1 84ba 08 e200c9609223 8799 0a 0a 4080722c184c f f
0 1 1 084a 08 a958e9058608 90b3 0a 0a 20a20142a012 f f
0 1 1 1a81 08 6132182e7259 2802 0a 0a 40e2015c0089 f f
0 1 1 8f82 08 738c8a41a8d5 e864 09 09 ec8445a61455 f f
0 1 1 1b05 08 40248b060ccc f208 0a 0a 24c1204816c9 f f
0 1 1 0748 08 41085404424a 1110 0a 0a 003007602604 f f
0 1 1 c591 07 50c8bd46e0c3 0724 09 09 bcb26954e840 f f
0 1 1 ceb7 08 8c24db253299 a500 0a 0b 20b0cb057e02 4 0
0 1 1 f89c 08 28a68842a888 4600 09 09 88024e54a016 f f
0 1 1 f8ed 08 24985a268562 993e 09 0b 42180d21929a d 0
0 1 1 c40f 07 f4bb352054ba 2931 0a 0a 89745300b0a1 f f
0 1 1 cd02 08 78c32c209419 5100 09 09 0a94ca3085db f f
0 1 1 af74 08 5092a42a9519 5a2b 09 09 301a88a59a62 f f
0 1 1 1d67 08 819641090892 b7e5 09 09 2610cec4964f f f
0 1 1 8f5a 08 25946aa9365e 6118 09 0b 1f80ca689814 e 0
0 1 1 3351 08 679511242091 0be7 09 09 19020ac93989 f f
0 1 1 5844 08 901409069a42 1905 0a 0a 00a21124409e f f
0 1 1 3f00 07 223262b7ca00 3231 0a 0a 2d9188209009 f f
0 1 1 c778 08 71826465128f a143 0a 0a 4085c3040212 f f
0 1 1 2814 08 874692402259 7412 0a 0a 04904c2a100a f f
0 1 1 cf79 08 3284a449a642 b56b 09 09 652501108297 f f
0 1 1 a9ff 07 7e9286ea45d4 9810 0a 0a 241a42a8c000 f f
0 1 1 0361 07 e01119a5351a 3336 09 09 219a0a016590 f f
0 1 1 f986 08 8ab2092c9c6b 0052 0a 0a 081c8808a0d0 f f
0 1 1 4904 08 64021a340250 59cb 09 0b 0696eaeb946a 5 0
0 1 1 1512 08 0cb0a290c411 c008 09 09 49c44221a8a0 f f
0 1 1 200c 07 ce33db96a516 b012 0b 0b 20a009044208 f f
0 1 1 e50e 08 24b3094d9509 530a 09 09 042249009819 f f
0 1 1 58a5 07 6c53423dd959 0915 09 09 081c02a465d1 f f
0 1 1 1b3b 07 78d42347ca79 e381 09 09 8e440c300c49 f f
0 1 1 ea85 08 2892104d2562 f0b6 09 09 a4b0c241547c f f
0 1 1 7ccb 07 1f32ee46952c 0692 0b 0b 042248244008 f f
0 1 1 560e 08 8c16cb241309 8260 0a 0b 4416280a5200 4 0
0 1 1 5b1d 07 0924fb77a45c 1649 09 09 20224f4a044f f f
0 1 1 9376 08 a5700c2d5508 0074 0a 0a 0402450612c8 f f
0 1 1 4160 08 861846250208 0442 09 09 028440350218 f f
0 1 1 db03 08 2c96cac12692 f611 0a 0a 26104850c001 f f
0 1 1 7a9c 08 689a9a4d2ae8 6cb3 09 09 3d065c555212 f f
0 1 1 0fd2 07 5f427ba92e88 0096 09 09 2001393cc49d f f
0 1 1 3906 08 00b201260058 5502 09 09 08784bb78010 f f
0 1 1 a86c 08 6184520e92c1 c527 08 08 69a05da0d469 f f
0 1 1 2924 07 8b28ae409c81 1605 09 09 0620881f3306 f f
0 1 1 2075 08 4d198b49c4d4 01f6 0a 0c 0840932b9060 c 0
0 1 1 7f21 08 49a65b523172 5ef5 09 09 061a612da14a f f
0 1 1 2574 08 a342e110a041 0e54 09 09 0092ce4d3128 f f
0 1 1 fd5b 08 8698c24a1422 7009 09 09 0e95a0a12d82 f f
0 1 1 c646 08 70445a149352 e1dc 09 09 2e9482393a41 f f
0 1 1 07e8 08 242089853a52 0819 0a 0a 001400409429 f f
0 1 1 c509 08 2812d20a1313 0444 0a 0a 08a2874482c8 f f
0 1 1 3438 08 0712d130b820 8186 0b 0b 600004200248 f f
0 1 1 e961 07 6718d9536716 f099 08 0b 2957e7a83c03 7 0
0 1 1 9687 08 6014484a8452 6547 09 09 0d0c717802a3 f f
0 1 1 2c13 07 e924ca2977b9 8472 0a 0a 2d106c10a049 f f
0 1 1 e919 08 290242493ad2 8481 09 09 20049a740423 f f
0 1 1 0fbd 08 49251a80c843 043f 09 09 31148a0495a2 f f
0 1 1 6170 08 2a0084792408 8745 09 09 380c51c7246a f f
0 1 1 08e3 07 6728084fa60a 4020 09 0b 0c0141216009 4 0
0 1 1 269b 08 493288c1320b 0188 0a 0a 2040c1210601 f f
0 1 1 5058 08 08529008d811 ee16 08 08 a9b39108c04b f f
0 1 1 4825 07 bf0e914f877b 0081 0a 0a 740001208021 f f
0 1 1 0330 08 5140e3012244 809a 0a 0a 238700241209 f f
0 1 1 b650 07 c49c5e76a442 f0a8 09 09 7e21c92ca8c8 f f
0 1 1 bc5a 07 8b7bee2e170a b119 0a 0a 549002081441 f f
0 1 1 a20d 08 8d00484c9243 d2d9 09 09 2940503a981d f f
0 1 1 e945 08 2542094a02d3 f9a5 09 09 24a7038c80c1 f f
0 1 1 c729 08 46231225b445 22a0 09 09 a0ca338152c0 f f
0 1 1 eaf2 08 ad220a713509 2040 0a 0a 0204010c0838 f f
0 1 1 5761 08 45935c25101c 0c64 09 09 211ed02500bb f f
0 1 1 ba40 08 40981305e268 550c 09 09 1ea0531c8491 f f
0 1 1 5c49 08 643aa368ca02 0082 0a 0b 00014946a019 a 0
0 1 1 0792 08 4a32cb33105a 5530 09 09 0817012632b1 f f
0 1 1 4184 09 08840b209142 8135 09 09 502639289273 f f
0 1 1 2e97 08 05149a803062 741e 09 09 44c1912492d0 f f
0 1 1 9d9c 08 646283212693 f32b 0a 0a 55304a091209 f f
0 1 1 2249 08 1088094c8a65 0366 08 08 f87bf4ab5d92 f f
0 1 1 1900 08 6a44c94d14ca 2a20 0a 0a 24950969022e f f
0 1 1 498b 07 72962e343351 1761 09 09 24205306538a f f
0 1 1 c0c0 08 44c2c1243221 2c2c 0a 0a 20844028c282 f f
0 1 1 6041 08 2c830b258a39 0a0a 0a 0a 208e4a440208 f f
0 1 1 e1a8 08 489244448840 80b1 09 09 623452863041 f f
0 1 1 0490 08 14245064b2d9 60b2 0a 0a 44844124ca20 f f
0 1 1 cc00 08 6e24a9247540 a258 09 0b 51907a599478 6 0
0 1 1 59f9 07 f13c8ea8c351 0207 09 09 4091c9e113d1 f f
0 1 1 33cc 08 a99891282720 0502 0a 0a 828242240018 f f
0 1 1 15d2 08 2422895096d1 088e 09 09 44184423f4d1 f f
0 1 1 0244 07 60da4b6efac2 8019 09 09 68c0c823326b f f
0 1 1 b0ec 08 48a248458468 248f 0a 0a 249248a08251 f f
0 1 1 00c9 08 00ca8828eac4 00a2 0a 0a 6902805480c8 f f
0 1 1 e9c5 08 9103025c9912 dd6d 09 09 881441262451 f f
0 1 1 4a08 08 24a2294d8601 a616 09 09 41f45e24b448 f f
0 1 1 4462 08 2c28cd05a14b 1440 09 09 2614401c366c f f
0 1 1 3ab6 07 bd1696b1708b 8130 09 09 48042304a203 f f
0 1 1 75c0 08 119266841819 c560 09 09 495107c6a010 f f
0 1 1 a78c 08 250c4b24088b 8dbc 09 09 c006db223296 f f
0 1 1 0512 08 453291234211 852e 09 09 462a85648260 f f
0 1 1 3004 08 612242048045 a014 09 09 310a7604a445 f f
0 1 1 347a 08 01989c50a254 0ca4 0a 0a 30224d608289 f f
0 1 1 32a6 08 49271140a494 2b40 09 09 088c495700cb f f
0 1 1 e87b 08 8d9244a53a92 9053 09 09 40492486900c f f
0 1 1 51aa 07 4c7c3942325a 6051 09 09 26a243abb40b f f
0 1 1 413e 08 660489054248 8200 09 09 413218b011c1 f f
0 1 1 bee8 08 89225229820a c21c 09 09 a49009881350 f f
0 1 1 08b2 08 4432c18d3252 46c9 09 09 e682c86414a9 f f
0 1 1 8ac4 08 2982cc6c0450 8019 0a 0a 202004681205 f f
0 1 1 5380 08 0468cd203205 2ba4 0a 0b 238209270e48 5 0
0 1 1 0014 08 05704c4124cc a498 09 09 40b643789590 f f
0 1 1 c56c 07 4705d75be289 4174 09 09 1d921a44a1c8 f f
0 1 1 1306 08 749211459555 c909 09 09 282e04e40282 f f
0 1 1 f0c7 08 453a426840c9 2af5 09 09 3c860b38a243 f f
0 1 1 9c00 07 2be3483e55c2 120a 0a 0b 0170093412c8 c 0
0 1 1 3782 08 424455248048 66a2 09 0b 263308610bb0 3 0
0 1 1 3be0 08 454211a89800 c3ce 09 09 a4827b4c0ac9 f f
0 1 1 a097 07 97977c3827a7 a094 0a 0b a0a080c41480 7 0
0 1 1 549a 08 6d22d3203225 0840 0a 0a 440221081210 f f
0 1 1 8e0e 08 88828c09329a 9c04 0a 0a c19448058041 f f
0 1 1 aa3f 07 e98d918da90b 6083 09 09 2b06816c8219 f f
0 1 1 4960 07 332824457513 d4e0 09 09 28234145ba16 f f
0 1 1 61b7 08 32061b4d524b 05c2 0a 0a 49828a302019 f f
0 1 1 7f3c 07 9a153d2dc309 8981 0a 0a 2402d2208005 f f
0 1 1 003a 08 32040004c250 cc27 08 0c 8a0922233092 b 0
0 1 1 1966 08 113684289713 0689 0a 0a 429a4886120a f f
0 1 1 b281 08 8522f2601002 4101 0b 0b 241444001247 0 0
0 1 1 92e6 08 85a0144892d8 5243 09 09 6c900c2406d9 f f
0 1 1 c81a 07 5ebbc058a658 8605 09 09 249548dc7526 f f
0 1 1 7601 08 adc4890e984c a811 0a 0a 208441049309 f f
0 1 1 52f0 08 449420cd348b 33c7 09 09 0d100d719321 f f
0 1 1 d446 08 a5644c890492 0217 09 09 418720cca06c f f
0 1 1 a016 08 2104c8004152 9049 09 09 3f60620e02b1 f f
0 1 1 7c10 08 0612f90a6018 d973 08 08 eb36bb50a622 f f
0 1 1 0670 07 4315e94dd014 0a90 09 0b 215b10441c10 c 0
0 1 1 a527 08 28858145a4ce 8a46 0a 0c e012105502db 6 0
0 1 1 447a 07 b5434868e48f 2b2a 0a 0b 04a271015609 4 0
0 1 1 0740 08 0082e90530fa 0ed8 0a 0a 6d544b2c9808 f f
0 1 1 a430 08 48824b47a48a 5103 0a 0a 042041000429 f f
0 1 1 00ca 08 642050844952 389e 09 0b 2a9623a11ce0 3 0
0 1 1 00b4 08 8c810025228b 3552 09 0b 0490ad14205e 0 0
0 1 1 e5c8 08 30a08964a300 4838 0a 0a 2906001d1628 f f
0 1 1 d840 08 26164868ca84 fbbe 09 09 2d221164d58b f f
0 1 1 1138 07 4c225b353588 06cb 0a 0a 04064844036c f f
0 1 1 0e9e 08 020449913454 d468 0a 0a 252068253441 f f
0 1 1 eefd 08 2d94496a3562 03cc 0a 0a 60a591240a41 f f
0 1 1 9205 09 20104a00928c 9554 09 09 60128478a241 f f
0 1 1 71d3 08 45121a3034a9 f5cd 09 09 e512424db451 f f
0 1 1 2982 08 0194c189a14b 07d7 0a 0a 20724944a09a f f
0 1 1 0808 08 44081e203339 42a8 09 09 08195e490200 f f
0 1 1 0840 08 0e0721080250 60d6 0a 0a 089a50242249 f f
0 1 1 6b04 07 24bc5de5a29d 24a2 0a 0a 011069809049 f f
0 1 1 a476 07 d239694d366d 3170 0a 0a 0592810ca422 f f
0 1 1 d870 08 31a4d2252654 0148 0a 0a 008051181402 f f
0 1 1 0052 08 2d33690d504a 1c3a 0a 0a 302c4421a448 f f
0 1 1 4068 08 2890156ca45a 8509 09 09 291ec1350b81 f f
0 1 1 c56a 08 8580552528aa 5170 09 09 cda14906ca01 f f
0 1 1 ba34 08 6da50a8212e0 0e18 0a 0a 022488009400 f f
0 1 1 785b 08 25961829b231 a840 0a 0a 29a471051083 f f
0 1 1 6f89 08 05086d8012db 24e7 09 09 08968d25835f f f
0 1 1 9ba7 08 302209813291 0b54 09 09 40040ad43240 f f
0 1 1 209e 08 098258342292 0c04 0a 0a 440249c082c0 f f
0 1 1 c150 08 2c125e149050 11e3 09 09 0623c964a755 f f
0 1 1 ce83 07 3852503cd232 ab06 09 09 a902c90d9198 f f
0 1 1 66c4 08 48914aa4844b 5488 0a 0a 70225f689400 f f
0 1 1 1da5 07 61269b3380bd 0426 0a 0a 040248049ec8 f f
0 1 1 5e12 08 0a2648311450 238b 09 09 33c70d885969 f f
0 1 1 428e 08 0908494524cc 8b84 0a 0a 2822a1603050 f f
0 1 1 65f6 07 0e40b395fa8b d5cc 09 0b 2b11ce28bfc0 3 0
0 1 1 bb81 08 8e355a348083 9767 09 09 80925e090059 f f
0 1 1 0acd 07 4dc45af085a2 365a 0a 0b 20908a06e288 5 0
0 1 1 3404 08 06a449650449 1101 0a 0b 00a005a00041 8 0
0 1 1 2985 08 40b55424994a 0405 0a 0a 043049b49081 f f
0 1 1 7c27 09 049441051261 ae86 0a 0a 2c925aa423a1 f f
0 1 1 ce6a 08 31885844ae09 76c4 09 0b 96724dc511c8 e 0
0 1 1 0995 08 00224c209859 2510 0a 0a 0c8111462080 f f
0 1 1 4301 08 94a451281482 8905 0a 0a 3cb2020880c2 f f
0 1 1 454f 08 2ca64184128a 70e1 09 09 10b4c35d2667 f f
0 1 1 895d 08 4d1385152641 2008 0a 0a 00a200212228 f f
0 1 1 3fcc 07 41244e28d906 0a78 09 09 003a126d1201 f f
0 1 1 cb86 08 488349459488 e848 09 09 398c80e4080a f f
0 1 1 9480 08 604311241a48 2f01 09 09 6904ed089203 f f
0 1 1 ea27 08 2cc31009a28c 5204 0a 0a 45210808114c f f
0 1 1 9079 07 7220b2a52e83 81f6 09 09 4080464d91a1 f f
0 1 1 e200 08 6ea290a0020a c022 0a 0a 47240101000a f f
0 1 1 23b3 08 2d70692190c9 11c8 0b 0b 041242848648 f f
0 1 1 4a86 08 88161324d6c8 d402 0a 0a 24c24824a051 f f
0 1 1 44c4 07 8f3fd457c370 4301 09 09 4942611d8352 f f
0 1 1 bd79 07 6daf2c85d67a c739 0a 0a 244061009809 f f
0 1 1 b0ce 09 20a241500488 6d1d 09 09 2892b9881acb f f
0 1 1 0071 08 81c632289043 411c 09 09 64524108f245 f f
0 1 1 ed74 07 5166644cc5cf 4623 09 09 08005d4612d4 f f
0 1 1 b216 08 2094d0272058 640d 0a 0a 1b9441048441 f f
0 1 1 4620 08 eca0502510c2 2988 0a 0a 009c89410400 f f
0 1 1 e404 08 4d08c4242701 298c 0b 0b 6488012885c0 2 0
0 1 1 4515 08 681042c8a682 d6a3 0a 0a 2c125920a20c f f
0 1 1 65d5 08 48948a646512 6440 09 09 0b94a0481150 f f
0 1 1 4060 08 2d9200c53088 926d 08 0b 4fe009092542 2 0
0 1 1 c26a 08 4d56100e2712 2b82 09 09 2d068ad4a0aa f f
0 1 1 1f55 08 612291a8c44c 9d02 09 09 20ae86091660 f f
0 1 1 82d4 08 26724a4c32a1 00d4 0a 0a 002e00289288 f f
0 1 1 b141 08 29c5120d0111 f62a 09 09 269115ad8648 f f
0 1 1 8bb5 07 f4e5cb2539c5 1881 0b 0b 20940820c201 f f
0 1 1 0c45 08 6aa24a79028b 0dc1 0a 0a 018e492c1049 f f
0 1 1 8626 07 310c514b808f 8ebe 0a 0a 544259261460 f f
0 1 1 08c7 08 41a899450329 1985 09 0e 00624128de85 4 b
0 1 1 454c 08 4c02892f2298 1910 0a 0a 02120c20b242 f f
0 1 1 4043 07 326a0f58489c 209e 09 09 1a706b6992b3 f f
0 1 1 31be 08 05c20244c708 1c41 09 09 2448c82404f3 f f
0 0 1 31be 08 05c20244c708 702a 09 09 a654438a8612 f f
1 1 0 80ce 08 3d0892adc490 0000 0f 0f 000000000000 f f
0 1 1 cae2 07 ce0219bd5cd2 e451 09 09 348045359ec1 f f
0 1 1 8ca0 08 4012808c9a00 6b73 09 09 308a1a84a215 f f
0 1 1 ed89 08 258449889a49 49b4 0a 0a 780281449081 f f
0 1 1 308d 07 5a64d0cf2eca 60b0 09 09 e7008820e788 f f
0 1 1 4829 08 44220aa0b242 b280 0a 0a 50a488641482 f f
0 1 1 44d9 07 ea8cc751aa06 5ccc 09 09 24225e849299 f f
0 1 1 7508 08 8d224110321c 0480 09 09 851134e65e49 f f
0 1 1 5a2e 08 45120a04b695 8497 09 09 4083c0b0355f f f
0 1 1 37c1 08 2db25946a44a b040 0a 0a 6d4008181081 f f
0 1 1 d146 08 51d914890b61 9084 0a 0a 231403216640 f f
0 1 1 767c 08 4530a10512ac 8f3a 09 09 47daa4491249 f f
