1 1 0 19f3 05 6087488454199b7cc854 0000 0f 00000000000000000000
0 1 1 125a 05 304a62d675cf025670d6 d010 0b 08421100220074118002
0 1 1 cd7d 06 a2486210293950321008 278d 08 788610096220de53cc50
0 1 1 121f 05 6a04e5866354aa61b539 324d 07 30c277c88a09143a26e5
0 1 1 8bd6 05 66864c706360e73830a0 00e7 07 1117d59844594440452e
0 1 1 414c 05 a2d108b505889f87a453 7215 07 395e98b62f082e4288fc
0 1 1 89e4 06 5b085904ca51a4b08e04 cebe 08 2940468824398d531103
0 1 1 753c 06 210e4585074a842888c1 52ab 07 07a6209ba8414276dcc4
0 1 1 ffbe 06 514c14984a5584108845 4020 07 03d46fd00311041400a2
0 1 1 58c7 05 bd8cd1244b553edb39bd 3f61 08 01d01505c2028a608aa7
0 1 1 4964 06 2124d0be11111e21a14a 746b 07 6d0bb197001ace22c146
0 1 1 14f2 06 718830a9394a10213263 5658 09 00cc104460088e530400
0 1 1 140a 06 0850c4106f240f1aad0a d4fa 08 1040738462308a374ca2
0 1 1 51f7 05 7bc219d00cc19ec96877 6698 0a 00423022e008c0110020
0 1 1 26b8 06 52d870a1c94b0e49106b c138 08 1acc1a801e709c138446
0 1 1 c196 06 65080528811816c12481 eeeb 09 08c23124421930210881
0 1 1 4c6f 05 5112167e1b34c7ed3146 af8d 07 195f55a0c64102040bf5
0 1 1 3f53 07 2084c204b2304044a081 da36 07 c9fc49802361ab410854
0 1 1 caa3 06 384103c0a01844b800e3 e113 08 0b48020c2338884380f5
0 1 1 a09a 06 294a035e0930a0820e48 6518 08 215a8404e403876780ac
0 1 1 e7c9 06 409047ce65614445b486 581b 07 804ca1001f5d8466a62f
0 1 1 9809 06 91405594e15e1ef19668 9416 09 10f01384010ad2110420
0 1 1 c774 06 598e58189408ca933dc3 01bb 08 38543294724302211c71
0 1 1 700b 06 19ac25388d3d5e94ba41 2ca0 09 80161548001842200800
0 1 1 51d4 05 6b84b581cbbfe0252950 8dea 08 1b102d18a51950233042
0 1 1 5449 06 58c06a2985045ac18092 acb8 08 0889423d2741dd25b108
0 1 1 30fe 06 392013c44d1107052d87 5f60 07 4cda51a834b982591140
0 1 1 e427 06 1210833447330916a86f d20a 08 33cc5005b62ac082848e
0 1 1 c9f4 06 4aca22566d3984509c06 6808 09 184a020003108c318e20
0 1 1 817d 06 50a48680660853540485 620b 08 1907b240e3480612044f
0 1 1 6a5d 06 3be620904c198ec4360a 30a8 0a 00041100401003908001
0 1 1 6cf6 06 698ef3916820c8440a4d 7f84 08 0b44169503188640b6e2
0 1 1 0593 06 6b8243915ab5cc400ca1 9aa9 08 424250804210133180c3
0 1 1 7bd5 06 384aa29c8298a4108cc1 c089 08 11a22095481bc646ac84
0 1 1 bc01 06 08a24335f5130c811201 60bc 09 0088009402080662043a
0 1 1 95a8 06 2b86592581134ad090e8 f09d 07 0aa57d292608cc60a549
0 1 1 23db 05 11a2c9190dba82b810c3 cd94 08 0904f18c410848150c39
0 1 1 26aa 05 0e10f13433d2e90b94e3 4ab3 09 0d40808182094232908c
0 1 1 46ae 06 884852ada208c8d40da1 84d1 08 18cb109944214a8b980e
0 1 1 32f9 05 62841b98478b43740550 50a9 08 03c060a800203891800a
0 1 1 4a78 06 01a4530d2f31df12e148 6c1a 0a 108220c4610000118021
0 1 1 c1a9 06 3150b53c070c43650522 8c13 07 70c27185665a40502f18
0 1 1 872c 06 902124a148304b02a542 c5c1 09 10460008031488a00025
0 1 1 4a18 06 0944a21183158c724488 d403 08 5108e3844222d06b0501
0 1 1 e98e 05 454283926adfcfb1175c e621 08 314f10b4a340c820002a
0 1 1 1210 06 41cb9440432941053726 c245 08 39026002a0894c909481
0 1 1 7633 06 2c1929986b7290542ca3 fd4c 07 30cb73c077004e216865
0 1 1 ac3d 05 6b443fac3fc067d28684 e619 08 454e93248b60161090ed
0 1 1 959e 06 1b54119843098701c983 b06b 07 2084209af5935533b8d0
0 1 1 8e5a 06 15245415a3205ae2ac26 482e 07 1200e4004c182e71914c
0 1 1 59f8 06 20d6b3b9a54868e0a2c0 8683 09 088a2188a4198620864c
0 1 1 8499 06 300a6698070ea6208d45 918c 08 2040e004870888022ee4
0 1 1 7ccc 06 35947990a81195561458 a158 08 584b5085e72042a50128
0 1 1 69c1 06 4218231df4810a232c0c 3de5 07 52c6528441c6d8bb194d
0 1 1 7c39 06 68caf330449bc4919172 374b 07 4090a615040341318361
0 1 1 1c40 06 584eb405515092039a68 b99a 08 0a9c13842218578104e2
0 1 1 7254 06 1294a2b4834842769912 c80f 08 304413582618842624e6
0 1 1 b02c 05 e6ba3d945a3da4ee482c d2ab 0a a0801004410808520461
0 1 1 357d 05 54d69115e24c202db901 d3b5 07 d19010b8e308a0920ba4
0 1 1 05e1 06 38564020273c5e279c81 d376 07 d8901f99e91353655510
0 1 1 ac10 06 421271a613ab5c510d70 6308 08 385621544500074200e0
0 1 1 9610 06 382c2090280008d3a825 99f3 08 3246e780612744478823
0 1 1 d810 05 c1124ebfa1eb181695d2 9550 07 480422a3e2aa41729142
0 1 1 8031 06 45886228890d0e3580a6 7dc2 08 008c118c020d40370604
0 1 1 4500 06 5350b428c412e2a494a7 b307 06 8e03362503f17c00091d
0 1 1 113b 06 6950392068010692a038 c031 09 0ac0b084410062a18461
0 1 1 491b 06 7846e412c12c0e408c46 236d 07 094c03d14241846b890c
0 1 1 9b61 05 c7810801fc0f09bbe3e6 0ac0 07 4c5f09052033c2461804
0 1 1 0628 06 1a086310212830b60006 51e3 09 0042401c47104b1284a5
0 1 1 1e07 06 22922118a39442c21565 de60 08 318c13054160c4f88863
0 1 1 d2e9 06 6086b3960609828480cb e74e 07 a5889109f4448ab1b22d
0 1 1 173b 06 098b0409f53d60679ac4 0e63 09 198b3104a5094c321464
0 1 1 4158 06 384c415543015834c462 9588 09 3884201403184201dd64
0 1 1 d7e0 06 6044e14d47098660b4c6 faf5 07 2c5c5080e04a089ab969
0 1 1 1d5d 06 25086b0acb228ca08453 642f 08 0ac4718853598ae09069
0 1 1 e320 05 146397a5e3740d60a035 75fe 07 20877a2b21242ed0944b
0 1 1 18cf 06 219421986699d2b40a81 316f 07 7b4e36d6820a0da332ce
0 1 1 484d 06 005015440029ce632c2f ab91 08 309a30b08b2448820c7a
0 1 1 f775 06 31061248e238ec818842 0a83 09 08444084211002191102
0 1 1 6f93 06 68486504c7108c6206d1 d1d5 09 09404000041104200419
0 1 1 a786 06 620294402a3b0c831280 5005 07 94f61d98130153c105c9
0 1 1 03f2 06 1a80c135490e2a81adc5 4942 08 00e40604cc18420220a0
0 1 1 182f 06 2845460c4009c4608aab f59c 08 30642688471b690221a0
0 1 1 c61d 06 61c91904402058881954 9a8b 07 4850e3922829d600c1f0
0 1 1 650d 05 b4a80499b43402f124c8 1181 08 34449214012184008141
0 1 1 8de0 06 489064906550c460c48c 24d3 09 080a231444084430c063
0 1 1 816a 06 8110f41d0110920122a7 2798 08 81821204a660c8320007
0 1 1 2aec 06 1b04a541e709ce42d9c4 155a 08 13d944e102091e321c42
0 1 1 31e2 06 4504331446510a73ba00 1044 08 1290661023188a8910ad
0 1 1 8f55 06 918d92bc933b6b04a8e2 6970 09 2062238402218a610440
0 1 1 c984 06 50d2378c8e505a420a20 b227 08 105820120209159124a6
0 1 1 5a50 05 8c229e81e23b0c8f261f 8a1b 0a 08821100810042288021
0 1 1 1640 05 75dfd925aa689b5f51c8 42e9 07 62fc810488130644a083
0 1 1 426a 06 0248a64c82411430b4cb 58a0 09 10421880432046608442
0 1 1 0e30 06 8b0ec220a4499a160406 b71b 07 38c93633510402b10c7b
0 1 1 9cbc 06 d1541088a1790cd529e3 d6bb 07 18acb9f5511268d2d8ee
0 1 1 ec7c 05 28cad178077084d7d833 c622 08 10cd001cc81c02208ca2
0 1 1 3233 05 43e95554a67d5ac01705 ca14 08 935425a0221804221443
0 1 1 a824 06 184e630d66aa1e9009e5 d240 08 1ad2d0d242810005acc3
0 1 1 45b9 06 588ab496061152e49224 1712 09 00c25008541040238c2a
0 1 1 ebd4 06 3a10a08d811bda31ba09 9e25 08 358a121d8668caf20c07
0 1 1 22a7 06 b01e7118c52902710445 0780 09 1000a08845108b788801
0 1 1 f096 05 49c5729fa3b886956d30 648c 07 0b8a00a27148ed764e85
0 1 1 26a6 06 3906a0c140620e2020a9 19a4 08 4229560831405c102044
0 1 1 9b25 06 2807d814c30847213947 0818 08 5c40350d613003019d82
0 1 1 f38a 05 1987823849292d0ce5d8 d1ba 07 a3f8f0800f10e0c0c44a
0 1 1 cdd6 06 10cc44c1096880a098ac 4a2a 07 a4040200634027289466
0 1 1 2d48 06 0802c2b24512d2218c2d afa3 07 5250e31c864a0ca09c56
0 1 1 227d 06 2bc473838168c420b028 e174 08 16542004a33212a084c2
0 1 1 d065 06 18dca6b1c22402978402 11e4 09 02005084035144324c62
0 1 1 be9e 05 8220388b5cb146848689 51a1 08 1280118da76446c4086b
0 1 1 afd0 06 488466acad3144c89590 1378 08 30d2202a0d9a44a10481
0 1 1 20aa 06 5982f3000290441598c4 e1a7 09 390220fc0310040284c5
0 1 1 7760 06 52af2309241050349c47 3412 07 71fd11489c26f4b0da25
0 1 1 b147 06 10d68091624ce43810e6 257f 07 516406c04c01847f24b2
0 1 1 4d5e 06 7ae410d0c718dcd818a0 a211 08 2448410047b89f238044
0 1 1 1d50 06 019481358b214e608224 f15e 08 10864698610280fa9ca3
0 1 1 ec28 06 1986308b690916b3a420 60da 08 00c4cb0460111460a0c0
0 1 1 0f25 06 00ca118598310534b942 85c3 09 0842300843612a150106
0 1 1 7c66 05 1a2ec7c00f12a9f7e563 c318 08 31032213a1218a1298aa
0 1 1 c4a6 06 5c0917182019c2b798d4 b813 08 21aec100634a07881183
0 1 1 1d97 05 619491dc4728ce970832 3b0e 07 1d06c3c02503de021246
0 1 1 d658 06 4a90e586a48dd2182535 1b1e 08 0486220c322902c5c041
0 1 1 7a22 05 c8d7fa59a81948ebe72f 31d7 07 124673103c09af6a39c3
0 1 1 c1cf 06 689480bd42b20813a02c d3f6 08 6980400461605bb10938
0 1 1 9259 06 1194a9290328dcf21908 a698 08 18c2caa1881a41c10427
0 1 1 a2fb 06 6b0444242928e143052e b768 08 60c443896534a0e3b1c6
0 1 1 358b 06 3a605399f810440085a6 3071 08 1804700811108e412046
0 1 1 d3ec 06 298d6212894b5a051dc3 9a2c 07 30ca1541b0603a559024
0 1 1 f010 06 21e6601490708051c56f 3e88 09 00c4188500180a008401
0 1 1 4edb 06 0584718d83290e421023 731e 08 029a728d8a8b02f18460
0 1 1 465c 05 2b8cbb52c36c7a6528c2 7cb1 08 0c886291041b08808427
0 1 1 7ff0 05 6f9185b1cccc890eec14 481a 08 1846a5ab2622c432004a
0 1 1 3e0d 06 235095b8cf62c28528f2 7409 08 130684a563d222020005
0 1 1 e27c 06 411a0485e330cf81280c 4dcb 08 41ce3186821840408c8a
0 1 1 4d7c 06 2b8a6221419484e12401 9787 07 389a70c4257c2c7a483a
0 1 1 83b3 06 10500ba0645609228270 31e1 07 10421526d23634f20421
0 1 1 de82 05 40a31329357b2c110682 0f62 08 001e2a04e20114009461
0 1 1 527e 06 01c6e128204053058c27 6850 08 0044030cb1384f3012c2
0 1 1 9839 06 7a21340c64728256aa47 7029 07 3116a4af4778145b3004
0 1 1 15df 06 2446a50c25110056a447 f3d1 08 1cdc2219c11346300403
0 1 1 7f20 06 2cc32304472284000c30 445c 08 1158c208a88100328c61
0 1 1 ec0b 06 08483394643c06909c54 1604 08 20545335896002247083
0 1 1 ad0b 06 2b84213cf27004965d83 e196 08 484885147d2850628c62
0 1 1 261d 06 61dc5888ac3acb21c044 3995 07 0246914447e194e184e6
0 1 1 8228 06 34a8b2246380aa32ae07 7901 08 01d65283e518166000c6
0 1 1 6cbd 05 6b8fcbf40eec601a0eac 8cf2 08 22105211d20a06110908
0 1 1 46b1 06 5414b108704004242003 f0a1 07 28cc9090874c584901b0
0 1 1 6c6f 06 0046e2c0617e0e55a490 800e 07 2a0280040039dd25316a
0 1 1 5d2f 05 4e4da909d1a3b3965dd4 9684 08 e0c0b609034830609207
0 1 1 3de2 05 8195439523441063b92c 61af 07 0be8ebaaa329133085e5
0 1 1 079c 06 1981358582120a55188e 8d58 07 219b1129422a40390049
0 1 1 71e9 06 41d6f2d48b6142730509 9a92 08 20821408201828909c20
0 1 1 d12f 06 61112818c4685c483450 0ccd 08 a28af09c6110c6112004
0 1 1 8d30 06 088a43064250d2928485 c1f0 08 206630b00860ca4014eb
0 1 1 cd1e 05 605d4aaaaa58b521d341 e088 08 1d440624800946553023
0 1 1 78c7 06 848a9908e13b88e099aa b20a 08 27845180222182b68040
0 1 1 8466 06 1881169cc5618262090e 50d9 07 46502e90e26a28719dad
0 1 1 d921 06 120a670c859958948941 b3e4 07 91c6c728aee0b0407cee
0 1 1 1292 06 11ce30898228ca251648 82fa 07 2288d404c1414f0620a3
0 1 1 3264 06 214845a172098411c8c9 c361 08 789ee52461189036bbe1
0 1 1 5208 06 39597730284b86652423 ceb8 07 59945e402048d6659c84
0 1 1 f49e 05 1bd4b1e75440752591bf 598c 08 504e308ce43d96122866
0 1 1 17eb 06 24511512ea8884249c84 018b 09 1184005821118e420065
0 1 1 4d2c 05 4661563d9af082230f27 4400 07 15d439b0c809c2232329
0 1 1 4406 05 a3128f8975139387c61f f074 07 5142ac328240c81084c2
0 1 1 609c 05 c270905c6f6197571601 b5a5 07 31446f742830c4f3200b
0 1 1 4a22 06 c4160719462258718d45 f7e8 08 2e823208290982669442
0 1 1 7343 06 286031954479d364b607 4246 08 188e83ae451100331900
0 1 1 8405 06 0b504045204b44800489 4826 09 008012046110cc010853
0 1 1 7085 05 350a7094ef3d8a06ced5 2121 07 32ce06256bb060207625
0 1 1 0192 06 0b4481a16561d0383543 3aac 08 181c1808a02848e69c09
0 1 1 43c7 06 140c91354620761434e2 0e02 09 00063b044218c0601020
0 1 1 64ae 06 404a71a0025b03039c46 c31c 08 4202190c8638c6738480
0 1 1 40e7 06 70c96a044da248b499a7 ec91 08 1e0a518c0220c30e0805
0 1 1 2a41 06 2044628626384a214087 0a44 09 020220808414c01104c1
0 1 1 043f 06 10a8212024d282951026 4207 08 79963044a1581610350a
0 1 1 568a 06 61e2609a22188806c882 0f67 07 4a72308eae606e262965
0 1 1 367c 05 3c58c8550b42602445ea 548c 08 01882084c3511d608c05
0 1 1 e31a 05 1309fb72052765055d62 8953 08 314a22302d016a100843
0 1 1 f186 06 4ccc142c28390895c14a 45c6 08 2080d32525a246020e00
0 1 1 9712 06 3adca91cab3190131230 41a8 08 38a60120273842129946
0 1 1 5160 06 33db47186d535423306f ce41 07 3d000105045d8427880f
0 1 1 ed7d 06 2c98d240a8b94bf30454 0233 09 09088006290002120022
0 1 1 8e1d 05 68cb8399ab1096d42d2e 97d2 07 80e82b86260ac0b2b06e
0 1 1 9da1 05 118690de282282ea6669 e0f0 07 989a8108cb187eb00c40
0 1 1 4dd5 06 3246d2122b0b04809826 652b 07 38ce47400f1953a4108a
0 1 1 c3a3 05 94915e38d7a0c4b25a35 f465 07 a852a10d4a2048664a12
0 1 1 62fe 06 310ad10e6f410c231d32 4632 08 005038a42180ca2081ae
0 1 1 76f1 06 3a98424c77585a4220a2 e541 07 095e22858858ea7b8001
0 1 1 5304 05 06ec297daf030f16c88e ac94 08 278843a95c404a94c023
0 1 1 fb0f 06 8988a080e5419c931cec 0c02 08 084044a800680e6014f0
0 1 1 759a 06 7b5ab2d183420e73c508 525d 08 305ac82421885a4194c5
0 1 1 9855 06 114e219c8f020c392667 641a 07 40d9b7a1e73d7904bb0e
0 1 1 9ee0 05 da94862dc708dd4381f6 960a 07 30c2524200588c25c8b6
0 1 1 7668 06 09a0238861590b4a4884 6c34 07 4204d204c79952402b63
0 1 1 d14a 05 71b8603e0852a219914d 0799 08 38a21991052840109161
0 1 1 28cb 05 3dce8b10e33c4604a4ef 645f 08 21c4709034188a34844c
0 1 1 1a5e 06 68562085204ad317bdc0 69a1 08 004830802d38581a8564
0 1 1 8f06 06 3b0a34096fe05111188d e69b 07 784c571025a3c2122d82
0 1 1 6d3b 06 3c5a3288e4035315812a 4175 08 b2cc020165294221cd46
0 1 1 4f57 06 d3d8248c4371824629c4 1e59 08 080c8e0c4248822288a1
0 1 1 f19a 06 3a90c049169a4616bd66 10fd 08 14c02090600ac6149001
0 1 1 9fb8 05 629a21e2f7d1a0808c49 470a 08 3ac91011c52bc0e51023
0 1 1 7af2 06 1050549863424ac92d45 6c83 08 60c8319001214e0c0185
0 1 1 8357 06 88cf06008470d655208a b35a 07 58c785da6d3556d8b042
0 1 1 691d 06 50ca715426011c223942 aaa6 09 8082609c219008021840
0 1 1 c0b2 06 31927098c42c88252085 0d09 07 62c22635e6b9b13291e1
0 1 1 124a 05 29470f03d200a0479881 5d1e 07 794994b1e39d8232312a
0 1 1 e2f3 05 7488a55183e096b08e89 7457 07 0cdad0a8301366500489
0 1 1 f199 06 82d42ba56e08ca5749d2 e422 07 091435384103951a1083
0 1 1 268c 05 6592a02d2249827fa980 2548 07 914807bc681701db18c0
0 1 1 557e 06 295022928329c82808b4 09ac 08 04423295c81184c12c2f
0 1 1 fdbc 06 3185649a453a90c1a4c2 c4af 09 20881e0c80100a118461
0 1 1 8807 06 490e7518e24a53632101 520b 08 40b03b9cc611925c00b3
0 1 1 d010 05 5c45154fc96384678fe5 a581 09 08c40310093080110196
0 1 1 c660 06 2146f930487382228293 9642 07 4086400d16395063d9c8
0 1 1 269a 06 29d8a4a4e130988a4043 c71f 07 b15705e54199c8dcc88a
0 1 1 6ec0 06 78843221253246123600 bc99 08 5846f3208040c0536841
0 1 1 7c7f 06 140e13244955c690b5a2 338c 07 0d3e9010665a5c9ba44a
0 1 1 3071 06 230a71a0c0160e89104a 8323 09 20421408629984108485
0 1 1 15a3 06 805034ac9149c4424821 957c 07 936f220603010ab207a0
0 1 1 24ec 06 51102169c24042411880 179b 08 0802318423400040cac4
0 1 1 0eba 06 2a28018ce910c8522a0e 0b15 09 004b11006210c2422085
0 1 1 2583 06 5310c48cc80888202282 2f46 08 1812a71246458c303847
0 1 1 7521 06 0dd054216803cd0490e7 bb08 08 29843502ab1116e68444
0 1 1 2e30 06 1c0c1488a0315cbb8021 a8c8 08 084a590440108a1b8865
0 1 1 9fd7 05 84d824a0631c53475209 db46 07 2b902d24437048f03044
0 1 1 d7f5 06 90e2722d01095624a005 209c 09 00020000031000288c22
0 1 1 77ae 06 816874a9e210d228c065 3df8 09 010671902a1042110837
0 1 1 f77c 06 61cec321ca32057809e1 1b3d 09 18124180810488428784
0 1 1 0033 05 1de82a041c114483005a f1a7 08 2105429445530210cc28
0 1 1 05bf 06 7207802004a08464342b 03e9 08 0184918d4328461e3435
0 1 1 9216 06 0c4495892b5bcb4328f6 d9ed 08 8082a10902120c819c08
0 1 1 fe77 06 890c7591440304648ce3 f34e 07 216064150500d49b85a4
0 1 1 1d82 06 11a614c0ea7596f00907 e751 08 20dc1015f05650629061
0 1 1 27fb 06 3612a4a5429244641545 e5cd 08 988605980b2208251823
0 1 1 2ee4 06 115293a1060ac56498e3 e6ff 08 219970b840508232206b
0 1 1 3dc3 06 7002d22584184c523f2a f0a2 08 14cc161c501802101080
0 1 1 8382 06 43870884c42a54428366 e8d6 07 0b0a1b5051c8de696f24
0 1 1 623c 06 311c7428ea0b609190c3 6826 08 1086928607288e010820
0 1 1 1998 06 208c865181510a409165 12f0 08 008c70c423114c838827
0 1 1 3829 06 100612a64248081104ab 016a 09 2106c00041044a008c64
0 1 1 3ffe 06 0ad0b19c4283e4143100 9c38 09 2102a89428004c308003
0 1 1 98cb 06 894695100339d7530268 c622 08 08921b9049185030c884
0 1 1 2b67 05 682243292a12a15429e3 71f6 07 7a209b04630a6e663c96
0 1 1 73b9 06 1aa03686d6124a610285 9a08 07 a41ab11060681f08004e
0 1 1 46aa 06 830863b0485e8e109070 a748 08 4aec201041084490808c
0 1 1 150d 05 b7c79469b9dcac08e811 2ef5 07 050e337fda9a5e6e2613
0 1 1 b666 05 6bfa29d4b63a7062c838 2841 07 a89019a50031e6458663
0 1 1 9322 06 41dc6288eeab8b431d0b 560e 08 59c0102c29d00c02b202
0 1 1 b5e6 06 6808e104c1816ca00e23 1fab 07 10082114695184314233
0 1 1 e6e6 06 294c2390614108a7d14c a086 07 8947150806211286f0a2
0 1 1 22fd 06 480853054150ee23a446 548d 08 811440162f38ca328821
0 1 1 d687 06 7856708ca8118362c907 464e 07 0a8a5d7292304845ee84
0 1 1 64fc 06 60c2401e23a8d094b8e4 63e4 08 331e111046288b219803
0 1 1 f871 06 31ca94004a08c49929c7 0360 08 30801518810062440181
0 1 1 3021 06 2146e282447a84350844 0de4 08 021ac128481a06764cc5
0 1 1 3e20 05 6aa02539025da9ab0162 8553 08 084a1314963b00430904
0 1 1 f25c 06 5886329ec560cca6202c 76db 08 38984110a80c55209861
0 1 1 beb5 06 6a14f61dd63842c01c03 9838 08 3016120c9fd04292b020
0 1 1 9e46 06 094a3a10244b8b461133 202d 08 3182308027c844c0904b
0 1 1 a9f4 05 a2d544c9728e8235fd86 be8f 08 0982408de48083d17225
0 1 1 b2f7 05 ca22b34603a3b8ada56b 748d 09 258c1094030842018804
0 1 1 a422 06 51149840626083078123 a5c9 08 328251996318a0508005
0 1 1 ddf2 06 4a58a91d22495aa0098a a99d 08 0f03649c43134021b008
0 1 1 0343 06 018e522aa5285420b0c2 c021 08 0a86003c24200206ac10
0 1 1 3c6c 06 5acad224c4324e8ab108 0404 08 004e461c431140a28b81
0 1 1 fd40 06 18483164c721d50220c2 8a76 07 3381928c8d1234d1dc20
0 1 1 17a2 06 3998c53b4c480b429dc6 ba09 07 589c17a528424ee8a003
0 1 1 3561 06 1ac622c40842dc319867 2f41 07 9b6c230ac4510f02a5a4
0 1 1 9a9c 06 898081950950aa109c40 700e 09 09c21118a00140616441
0 1 1 38ea 05 54619240194892ca2188 3156 08 000a1010322304802c82
0 1 1 14a8 06 1ad0e1108f0c1eb92187 8670 08 28288108651498208ca5
0 1 1 424f 06 108475d045589814b645 13ec 07 80cd6c91f397c838108a
0 1 1 fa76 06 2d10e08c74305433b0c4 d50a 08 2051418c6a2a0a308d4a
0 1 1 ee95 06 9a968199e7140eb0056e e281 08 288e3288601d143a2581
0 1 1 47a1 06 2a4a31312212c49122e1 4519 08 0182e2101101c89aa566
0 1 1 a9a3 06 720f0595cd3c58379ce7 6d5c 08 3ccef31c466044632400
0 1 1 c22a 05 cb8d0d7b8a10c4f7264c c075 07 20857294013890f09425
0 1 1 fd5c 05 75cd068521698a282e8c 8d61 07 29460ab06c28da0131c2
0 1 1 c4b2 06 2088c51b094708d93118 b41a 08 1b52519440040c338425
0 1 1 441c 05 08c2281cec09f9f20f66 a98d 08 4a1e0584955000109a23
0 1 1 64d1 05 260e190ab68186154437 2d9e 0a 38440f9001108222f020
0 1 1 bced 06 5002ad21864122011083 692b 08 54d00880030142430458
0 1 1 409b 06 50901b98b22356629472 2647 07 117a4788654ecc202541
0 1 1 cdd4 05 9114f25427ac00d5c0cc 1265 07 22148150e51d10012463
0 1 1 69d8 06 44cee2006c744394a423 fd08 08 095e7a240401c4e42843
0 1 1 8340 05 5be6e904280d65d56700 7f74 08 49107420ed0845201de1
0 1 1 622b 05 9483cd3d803e60ce5f43 6186 07 004629050680a6192dc0
0 1 1 3007 06 3a1cb08c365cd2002d86 182b 07 198da15c068e5098147b
0 1 1 2d78 06 1104c19c454887208c30 78eb 08 09028f84a11045a100c8
0 1 1 5b4e 06 4b061710a72c44a18e00 8945 08 101e2d21063080019827
0 1 1 5011 06 24907174200258413cc7 af3e 08 0e02d4f1a14a78320da4
0 1 1 44a8 06 2968131ce79252630064 1801 0c 00002100000001a08001
0 1 1 5987 06 9254b309046ac2e0264b 5872 08 205c51847008cdd09d66
0 1 1 690b 06 285034f00a4c081140e5 ad86 06 559162868287be90117b
0 1 1 a026 05 4a0c6fd46ce94e325118 1e01 08 028650c52164820115a2
0 0 1 a026 05 4a0c6fd46ce94e325118 70ba 07 28d587dc4312d41a802a
1 1 0 6578 06 10445a09903a6062b84a 0000 0f 00000000000000000000
0 1 1 a739 06 491026b5051a58688908 b044 08 3044858c830851030ce7
0 1 1 6f1a 05 d086bd6ccb6f14d2888c 7f5f 07 01c41aa9133200a29234
0 1 1 c4e8 06 aa48b320790a1ca08527 789f 08 979625842041c24328c2
0 1 1 014f 06 280340152b38447dcc4b 46b7 07 aacfa00424311fe288a5
0 1 1 2e4f 05 2352b550655e0f4af0e7 3602 08 0643e284ec031027182f
0 1 1 8d6f 06 3156710804560a344043 68ae 08 28851114c8280c211087
0 1 1 2d66 06 114c01160451a8363081 0182 09 204e70002220941d0c42
0 1 1 50a5 06 8a89d71d60314e289c46 c797 08 5040a1c061610291b117
0 1 1 e3d4 06 494245944b0c4434a524 98f1 08 76038110821e06201803
0 1 1 5379 06 0402c4ac834b0e1a04a2 0641 08 211e3810467b04b29401
0 1 1 a8c9 05 b9e43a1c8e0ae01a5e5e 8b9a 07 3ba45782047484a080e5
0 1 1 20f5 05 00efc39692394d6041be 5966 08 008811002108d402dc6f
0 1 1 2c97 06 1d9c6188fa6465144c66 7a23 08 18447258a16042618082
0 1 1 aa03 06 0958f708c8804e710865 310a 08 534a3341421982218761
0 1 1 cd14 05 6e520a2a74511267908e aa88 0a 40024280211d40018800
0 1 1 e5a1 05 0f0252568f7d0aa60628 8820 08 580631988919d4838243
0 1 1 1daf 05 d54060ddab4883559835 6874 08 01862280481853352603
0 1 1 4591 06 014034bd084890403170 fbcc 07 08ca318d223185070577
0 1 1 1302 06 b81e291cc82108608505 c6c1 07 9180a95d9d0c94e426c5
0 1 1 2f02 06 000671256a74b0449c24 0f62 08 0a76a11d4b11ccc00042
0 1 1 d201 06 21a321116d026e818cc4 c2ca 09 294281846320c4424c65
0 1 1 25c2 06 10261039661980203cc8 5828 07 b04c11024f135d7b9dc2
0 1 1 5395 05 739d76c2782f4e7108c7 5496 07 32e4301cc20e2ea1b109
0 1 1 c18b 06 74c025d74960d4122b18 6be9 08 908250a48c08c4109025
0 1 1 7b3c 06 0326710902145a1629c2 dbd8 08 0a426894c51840c33c03
0 1 1 7578 06 3bce354147a858d308e0 be80 07 635a3119111b5d104a03
0 1 1 48f8 06 2adc96452028c4210ec5 83ea 08 1081671104c0c4118545
0 1 1 8c10 06 434a54140e618113b22e db99 07 4bc8608d05720ed103a4
0 1 1 da65 06 21a05844653dc2430cee 7479 08 09e8208422188c3208cb
0 1 1 280b 06 b01c214862bb9893ac6d 5158 08 0fca75c43c43c0212407
0 1 1 a37d 06 248415604609c2f11831 b44c 08 080211c820708a009008
0 1 1 4c05 06 388ac4a48b2e81dc2104 ada6 08 09020412620814309d7d
0 1 1 2199 06 40cc33d86814c8f2984d 2a49 08 089340806030da210c8c
0 1 1 41ac 06 1aacb10dc21186221961 b591 07 08c7d209473896639421
0 1 1 48ed 06 3212f41d2923473a258e 8ac8 08 0c0a43046e6902030001
0 1 1 6204 06 1342c291207ae0211062 2072 07 f14f7118c43143604c42
0 1 1 e18a 06 62a8e28865729210cc6b a329 08 388c2284420116212871
0 1 1 5df4 06 51844a3568085e306488 789b 08 8874510cb111928286c8
0 1 1 70a9 06 44104252cd8a04d2240c 4ec0 07 2614c2a8451842b59070
0 1 1 5d71 06 bb94568523055f150da2 d028 0a 10801000601042018e41
0 1 1 2d8b 06 500ab51da621842162e8 2016 09 00020298020866608442
0 1 1 6149 06 030e768cab79c453b226 1b26 07 03c047944218422029b2
0 1 1 1639 06 21e88494e0305249048c ed8e 07 8906d3950a413815b044
